Data,Ora,Luogo,Tipologia,Feriti,latitude,longitude,Anno,Stagione,Mese,Giorno settimana,Giorno mese,Feriale/Weekend,Giorno/Notte,Condizioni luce (Visibilità),Fascia oraria (4 fasce),Fascia oraria dettagliata (6 fasce),Ora di punta (Picchi di traffico),UPL,Quartiere,Circoscrizione,Indirizzo,Coidvia
07/07/2016,01:12:00,VIA RANZANO PIETRO intersezione VIA LASCARIS,F,,38.117122,13.349349,2016,Estate,Luglio,Giovedì,7,Feriale,Notte,Buio,Notte,Notte,Normale,Zisa - Ingastone,Zisa,V,VIA LASCARIS COSTANTINO,23690
26/03/2016,04:48:00,VIA IMERA intersezione con VIA LASCARIS COSTANTINO,C,,38.117005,13.348724,2016,Inverno,Marzo,Sabato,26,Weekend,Notte,Buio,Notte,Notte,Normale,Zisa - Ingastone,Zisa,V,VIA LASCARIS COSTANTINO,23690
25/01/2016,08:24:00,VIA LASCARIS COSTANTINO intersezione con VIA IMERA,C,,38.117005,13.348724,2016,Inverno,Gennaio,Lunedì,25,Feriale,Giorno,Luce,Mattina,Mattina,Ora di punta,Zisa - Ingastone,Zisa,V,VIA LASCARIS COSTANTINO,23690
25/03/2016,06:00:00,VIA GUGLIELMO IL BUONO angolo VIA SALOMONE,C,,38.115781,13.345569,2016,Inverno,Marzo,Venerdì,25,Feriale,Notte,Buio,Mattina,Alba,Normale,Zisa - Ingastone,Zisa,V,VIA SALAMONE FRANCESCO,44290
30/03/2016,09:36:00,VIA POLO MARCO intersezione con VIA ANTINORI ORAZIO,F,,38.116173,13.34783,2016,Inverno,Marzo,Mercoledì,30,Feriale,Giorno,Luce,Mattina,Mattina,Ora di punta,Zisa - Ingastone,Zisa,V,VIA ANTINORI ORAZIO,2540
01/06/2016,04:48:00,VIA MOSCA GAETANO di fronte al civico 23,C,,38.114144,13.349655,2016,Primavera,Giugno,Mercoledì,1,Feriale,Notte,Buio,Notte,Notte,Normale,Zisa - Ingastone,Zisa,V,VIA MOSCA GAETANO,30110
13/02/2016,07:12:00,VIA IMERA di fronte al civico 121,F,,38.114272,13.349812,2016,Inverno,Febbraio,Sabato,13,Weekend,Giorno,Luce,Mattina,Mattina,Ora di punta,Zisa - Ingastone,Zisa,V,VIA IMERA,22640
18/05/2016,01:12:00,VIA IMERA intersezione con VIA LASCARIS COSTANTINO,F,,38.116996,13.348724,2016,Primavera,Maggio,Mercoledì,18,Feriale,Notte,Buio,Notte,Notte,Normale,Zisa - Ingastone,Zisa,V,VIA LASCARIS COSTANTINO,23690
23/04/2016,04:48:00,VIA IMERA intersezione con VIA ANTINORI ORAZIO,F,,38.116423,13.348965,2016,Primavera,Aprile,Sabato,23,Weekend,Notte,Buio,Notte,Notte,Normale,Zisa - Ingastone,Zisa,V,VIA ANTINORI ORAZIO,2540
26/08/2016,02:24:00,VIA GUERRAZZI F.SCO DOMENICO intersezione VIA ZISA,F,,38.115711,13.343164,2016,Estate,Agosto,Venerdì,26,Feriale,Notte,Buio,Notte,Notte,Normale,Zisa - Ingastone,Zisa,V,VIA ZISA,58830
25/11/2016,07:12:00,VIA LASCARIS COSTANTINO altezza del civico 8,F,,38.117248,13.349962,2016,Autunno,Novembre,Venerdì,25,Feriale,Giorno,Luce,Mattina,Mattina,Ora di punta,Zisa - Ingastone,Zisa,V,VIA LASCARIS COSTANTINO,23690
27/11/2016,07:12:00,VIA ANTINORI ORAZIO intersezione con VIA POLO MARCO,F,,38.116173,13.34783,2016,Autunno,Novembre,Domenica,27,Weekend,Giorno,Luce,Mattina,Mattina,Ora di punta,Zisa - Ingastone,Zisa,V,VIA ANTINORI ORAZIO,2540
02/07/2016,09:36:00,CORSO ALBERTO AMEDEO nr. 74,F,,38.115376,13.35143,2016,Estate,Luglio,Sabato,2,Weekend,Giorno,Luce,Mattina,Mattina,Ora di punta,Zisa - Ingastone,Zisa,V,CORSO ALBERTO AMEDEO,1520
20/06/2016,00:00:00,VIA LASCARIS COSTANTINO intersezione VIA IMERA,F,,38.117005,13.348724,2016,Primavera,Giugno,Lunedì,20,Feriale,Notte,Buio,Notte,Notte,Normale,Zisa - Ingastone,Zisa,V,VIA LASCARIS COSTANTINO,23690
04/12/2016,01:12:00,VIA GUERRAZZI F.SCO DOMENICO intersezione VIA ZISA,C,,38.115214,13.343084,2016,Autunno,Dicembre,Domenica,4,Weekend,Notte,Buio,Notte,Notte,Normale,Zisa - Ingastone,Zisa,V,VIA EUGENIO L'EMIRO,17820
15/07/2016,00:00:00,CORSO ALBERTO AMEDEO altezza,F,,38.115699,13.35132,2016,Estate,Luglio,Venerdì,15,Feriale,Notte,Buio,Notte,Notte,Normale,Zisa - Ingastone,Zisa,V,CORSO ALBERTO AMEDEO,1520
20/10/2016,03:36:00,VIA IMERA s.n.c.,C,,38.115376,13.349479,2016,Autunno,Ottobre,Giovedì,20,Feriale,Notte,Buio,Notte,Notte,Normale,Zisa - Ingastone,Zisa,V,VIA D'OSSUNA,17210
03/05/2016,08:24:00,VIA PERPIGNANO pressi n. 72,C,,38.119411,13.337787,2016,Primavera,Maggio,Martedì,3,Feriale,Giorno,Luce,Mattina,Mattina,Ora di punta,Zisa - Ingastone,Zisa,V,VIA PERPIGNANO,35040
23/04/2016,09:36:00,VIA ZISA intersezione con VIA PELLICO SILVIO,F,,38.115478,13.345211,2016,Primavera,Aprile,Sabato,23,Weekend,Giorno,Luce,Mattina,Mattina,Ora di punta,Zisa - Ingastone,Zisa,V,VIA ZISA,58830
08/09/2016,03:36:00,VIA DANISINNI s.n.c.,C,,38.111922,13.347344,2016,Estate,Settembre,Giovedì,8,Feriale,Notte,Buio,Notte,Notte,Normale,Zisa - Ingastone,Zisa,V,VIA DANISINNI,15470
26/09/2016,10:48:00,CORSO ALBERTO AMEDEO in prossimità di piazza peranni,C,,38.114805,13.351807,2016,Estate,Settembre,Lunedì,26,Feriale,Giorno,Luce,Mattina,Mattina,Normale,Zisa - Ingastone,Zisa,V,CORSO ALBERTO AMEDEO,1520
28/07/2016,03:36:00,VIA PELLICO SILVIO intersezione con VIA TOMASI,F,,38.115048,13.345369,2016,Estate,Luglio,Giovedì,28,Feriale,Notte,Buio,Notte,Notte,Normale,Zisa - Ingastone,Zisa,V,VIA TOMASI CARDINALE,50760
10/11/2016,10:48:00,CORSO ALBERTO AMEDEO,C,,38.115735,13.351273,2016,Autunno,Novembre,Giovedì,10,Feriale,Giorno,Luce,Mattina,Mattina,Normale,Zisa - Ingastone,Zisa,V,VIA D'OSSUNA,17210
23/08/2016,12:00:00,VIA LASCARIS COSTANTINO intersezione VIA IMERA,F,,38.117034,13.348849,2016,Estate,Agosto,Martedì,23,Feriale,Giorno,Luce,Pomeriggio,Pranzo,Normale,Zisa - Ingastone,Zisa,V,VIA LASCARIS COSTANTINO,23690
10/08/2016,06:00:00,PIAZZA SACRO CUORE intersezione con VIA NORMANNI,F,,38.118492,13.342325,2016,Estate,Agosto,Mercoledì,10,Feriale,Notte,Buio,Mattina,Alba,Normale,Zisa - Ingastone,Zisa,V,VIA NORMANNI,31710
05/01/2017,01:15:00,VIA IMERA intersezione VIA LASCARIS COSTANTINO,C,,38.115375,13.349476,2017,Inverno,Gennaio,Giovedì,5,Feriale,Notte,Buio,Notte,Notte,Normale,Zisa - Ingastone,Zisa,V,VIA D'OSSUNA,17210
03/01/2017,17:50:00,CORSO ALBERTO AMEDEO altezza (spec.) p.zza la porta,C,,38.115702,13.35132,2017,Inverno,Gennaio,Martedì,3,Feriale,Giorno,Buio,Pomeriggio,Pomeriggio,Ora di punta,Zisa - Ingastone,Zisa,V,CORSO ALBERTO AMEDEO,1520
18/01/2017,17:20:00,VIA COLONNA ROTTA altezza del civico 206,C,,38.1142,13.347363,2017,Inverno,Gennaio,Mercoledì,18,Feriale,Giorno,Buio,Pomeriggio,Pomeriggio,Ora di punta,Zisa - Ingastone,Zisa,V,VIA RE TANCREDI,41600
22/01/2017,20:30:00,VIA LASCARIS COSTANTINO intersezione VIA IMERA,C,,38.117034,13.34885,2017,Inverno,Gennaio,Domenica,22,Weekend,Notte,Buio,Sera,Sera,Normale,Zisa - Ingastone,Zisa,V,VIA LASCARIS COSTANTINO,23690
25/01/2017,12:40:00,VIA ANTINORI ORAZIO di fronte al civico 17,C,,38.116345,13.348489,2017,Inverno,Gennaio,Mercoledì,25,Feriale,Giorno,Luce,Pomeriggio,Pranzo,Normale,Zisa - Ingastone,Zisa,V,VIA ANTINORI ORAZIO,2540
07/02/2017,05:00:00,VIA IMERA altezza (spec.) CANTIERE FERROV,C,,38.115375,13.349476,2017,Inverno,Febbraio,Martedì,7,Feriale,Notte,Buio,Notte,Notte,Normale,Zisa - Ingastone,Zisa,V,VIA D'OSSUNA,17210
12/02/2017,02:45:00,VIA GUGLIELMO IL BUONO intersezione con VIA PIAZZA MICHELE,C,,38.11684,13.344518,2017,Inverno,Febbraio,Domenica,12,Weekend,Notte,Buio,Notte,Notte,Normale,Zisa - Ingastone,Zisa,V,VIA GUGLIELMO IL BUONO,22370
05/03/2017,05:00:00,VIA D'OSSUNA di fronte al civico 151,C,,38.115291,13.349078,2017,Inverno,Marzo,Domenica,5,Weekend,Notte,Buio,Notte,Notte,Normale,Zisa - Ingastone,Zisa,V,VIA D'OSSUNA,17210
06/03/2017,19:15:00,VIA PIAZZA MICHELE altezza del civico 40,F,,38.11623,13.344391,2017,Inverno,Marzo,Lunedì,6,Feriale,Giorno,Buio,Sera,Sera,Ora di punta,Zisa - Ingastone,Zisa,V,VIA PIAZZA MICHELE,35370
07/03/2017,08:05:00,VIA GILI PAOLO altezza del civico 4,F,,38.118203,13.340583,2017,Inverno,Marzo,Martedì,7,Feriale,Giorno,Luce,Mattina,Mattina,Ora di punta,Zisa - Ingastone,Zisa,V,VIA GILI PAOLO,21100
12/03/2017,03:00:00,VIA LASCARIS COSTANTINO intersezione VIA IMERA,F,,38.117034,13.34885,2017,Inverno,Marzo,Domenica,12,Weekend,Notte,Buio,Notte,Notte,Normale,Zisa - Ingastone,Zisa,V,VIA LASCARIS COSTANTINO,23690
16/03/2017,17:10:00,CORSO ALBERTO AMEDEO intersezione con PIAZZA INDIPENDENZA,F,,38.115702,13.35132,2017,Inverno,Marzo,Giovedì,16,Feriale,Giorno,Buio,Pomeriggio,Pomeriggio,Ora di punta,Zisa - Ingastone,Zisa,V,CORSO ALBERTO AMEDEO,1520
17/03/2017,16:40:00,VIA PERPIGNANO altezza del civico 64,F,,38.119416,13.338039,2017,Inverno,Marzo,Venerdì,17,Feriale,Giorno,Luce,Pomeriggio,Pomeriggio,Normale,Zisa - Ingastone,Zisa,V,VIA PERPIGNANO,35040
21/03/2017,16:35:00,PIAZZA PRINCIPE DI CAMPOREALE altezza del civico 50,C,,38.119849,13.339674,2017,Inverno,Marzo,Martedì,21,Feriale,Giorno,Luce,Pomeriggio,Pomeriggio,Normale,Zisa - Ingastone,Zisa,V,PIAZZA PRINCIPE DI CAMPOREALE,38860
27/03/2017,15:00:00,VIA LASCARIS COSTANTINO intersezione con VIA RANZANO PIETRO,C,,38.117034,13.34885,2017,Inverno,Marzo,Lunedì,27,Feriale,Giorno,Luce,Pomeriggio,Pomeriggio,Normale,Zisa - Ingastone,Zisa,V,VIA LASCARIS COSTANTINO,23690
27/03/2017,16:25:00,CORSO ALBERTO AMEDEO intersezione con VIA LASCARIS COSTANTINO,F,,38.115702,13.35132,2017,Inverno,Marzo,Lunedì,27,Feriale,Giorno,Luce,Pomeriggio,Pomeriggio,Normale,Zisa - Ingastone,Zisa,V,CORSO ALBERTO AMEDEO,1520
03/04/2017,01:00:00,VIA LASCARIS COSTANTINO intersezione CORSO ALBERTO AMEDEO,C,,38.117034,13.34885,2017,Primavera,Aprile,Lunedì,3,Feriale,Notte,Buio,Notte,Notte,Normale,Zisa - Ingastone,Zisa,V,VIA LASCARIS COSTANTINO,23690
15/04/2017,21:30:00,VIA IMERA intersezione con VIA ANTINORI ORAZIO,R,,38.115375,13.349476,2017,Primavera,Aprile,Sabato,15,Weekend,Notte,Buio,Sera,Sera,Normale,Zisa - Ingastone,Zisa,V,VIA D'OSSUNA,17210
27/04/2017,02:30:00,CORSO ALBERTO AMEDEO nr. 118,F,,38.116302,13.350769,2017,Primavera,Aprile,Giovedì,27,Feriale,Notte,Buio,Notte,Notte,Normale,Zisa - Ingastone,Zisa,V,CORSO ALBERTO AMEDEO,1520
28/04/2017,04:50:00,CORSO ALBERTO AMEDEO altezza del civico 114,F,,38.11616,13.350869,2017,Primavera,Aprile,Venerdì,28,Feriale,Notte,Buio,Notte,Notte,Normale,Zisa - Ingastone,Zisa,V,CORSO ALBERTO AMEDEO,1520
04/05/2017,01:20:00,VIA IMERA intersezione VIA MOSCA GAETANO,F,,38.115375,13.349476,2017,Primavera,Maggio,Giovedì,4,Feriale,Notte,Buio,Notte,Notte,Normale,Zisa - Ingastone,Zisa,V,VIA D'OSSUNA,17210
28/05/2017,22:10:00,VIA LASCARIS COSTANTINO intersezione con VIA IMERA,F,,38.117034,13.34885,2017,Primavera,Maggio,Domenica,28,Weekend,Notte,Buio,Notte,Notte,Normale,Zisa - Ingastone,Zisa,V,VIA LASCARIS COSTANTINO,23690
13/05/2017,19:40:00,CORSO ALBERTO AMEDEO intersezione PIAZZA INDIPENDENZA,C,,38.115702,13.35132,2017,Primavera,Maggio,Sabato,13,Weekend,Giorno,Buio,Sera,Sera,Ora di punta,Zisa - Ingastone,Zisa,V,CORSO ALBERTO AMEDEO,1520
03/06/2017,23:15:00,VIA IMERA intersezione VIA LASCARIS COSTANTINO,F,,38.115375,13.349476,2017,Primavera,Giugno,Sabato,3,Weekend,Notte,Buio,Notte,Notte,Normale,Zisa - Ingastone,Zisa,V,VIA D'OSSUNA,17210
26/05/2017,10:25:00,CORSO ALBERTO AMEDEO intersezione con CORSO RE RUGGERO,C,,38.115702,13.35132,2017,Primavera,Maggio,Venerdì,26,Feriale,Giorno,Luce,Mattina,Mattina,Normale,Zisa - Ingastone,Zisa,V,CORSO ALBERTO AMEDEO,1520
13/06/2017,17:00:00,CORSO ALBERTO AMEDEO altezza del civico 367,F,,38.115702,13.35132,2017,Primavera,Giugno,Martedì,13,Feriale,Giorno,Buio,Pomeriggio,Pomeriggio,Ora di punta,Zisa - Ingastone,Zisa,V,CORSO ALBERTO AMEDEO,1520
08/06/2017,16:55:00,VICOLO ZISA s.n.c.,C,,38.114483,13.342716,2017,Primavera,Giugno,Giovedì,8,Feriale,Giorno,Luce,Pomeriggio,Pomeriggio,Normale,Zisa - Ingastone,Zisa,V,VICOLO ZISA,58860
06/07/2017,12:00:00,VIA TOMASI CARDINALE intersezione con VIA PELLICO SILVIO,F,,38.114893,13.344753,2017,Estate,Luglio,Giovedì,6,Feriale,Giorno,Luce,Pomeriggio,Pranzo,Normale,Zisa - Ingastone,Zisa,V,VIA TOMASI CARDINALE,50760
13/07/2017,13:00:00,CORSO ALBERTO AMEDEO intersezione con VIA MOSCA GAETANO,F,,38.115702,13.35132,2017,Estate,Luglio,Giovedì,13,Feriale,Giorno,Luce,Pomeriggio,Pranzo,Normale,Zisa - Ingastone,Zisa,V,CORSO ALBERTO AMEDEO,1520
25/07/2017,16:00:00,VIA PIAZZA MICHELE di fronte al civico 30,F,,38.116148,13.344377,2017,Estate,Luglio,Martedì,25,Feriale,Giorno,Luce,Pomeriggio,Pomeriggio,Normale,Zisa - Ingastone,Zisa,V,VIA PIAZZA MICHELE,35370
20/07/2017,08:20:00,VIA CACIOPPO LEONARDO altezza (inters.) VIA BIVONA GASPARE,C,,38.115253,13.349105,2017,Estate,Luglio,Giovedì,20,Feriale,Giorno,Luce,Mattina,Mattina,Ora di punta,Zisa - Ingastone,Zisa,V,VIA D'OSSUNA,17210
08/08/2017,07:20:00,VIA EUGENIO L'EMIRO di fronte al civico 15,F,,38.114925,13.340464,2017,Estate,Agosto,Martedì,8,Feriale,Giorno,Luce,Mattina,Mattina,Ora di punta,Zisa - Ingastone,Zisa,V,VIA EUGENIO L'EMIRO,17820
10/08/2017,14:30:00,VIA LASCARIS COSTANTINO intersezione con VIA IMERA,F,,38.117034,13.34885,2017,Estate,Agosto,Giovedì,10,Feriale,Giorno,Luce,Pomeriggio,Pomeriggio,Normale,Zisa - Ingastone,Zisa,V,VIA LASCARIS COSTANTINO,23690
21/08/2017,09:10:00,VIA LASCARIS COSTANTINO intersezione con VIA IMERA,F,,38.117034,13.34885,2017,Estate,Agosto,Lunedì,21,Feriale,Giorno,Luce,Mattina,Mattina,Ora di punta,Zisa - Ingastone,Zisa,V,VIA LASCARIS COSTANTINO,23690
23/08/2017,13:15:00,VIA LASCARIS COSTANTINO a mt. .,C,,38.117034,13.34885,2017,Estate,Agosto,Mercoledì,23,Feriale,Giorno,Luce,Pomeriggio,Pranzo,Normale,Zisa - Ingastone,Zisa,V,VIA LASCARIS COSTANTINO,23690
02/09/2017,17:30:00,CORSO ALBERTO AMEDEO altezza (spec.) GOMME STASSI,C,,38.115702,13.35132,2017,Estate,Settembre,Sabato,2,Weekend,Giorno,Buio,Pomeriggio,Pomeriggio,Ora di punta,Zisa - Ingastone,Zisa,V,CORSO ALBERTO AMEDEO,1520
27/09/2017,23:30:00,VIA IMERA intersezione con VIA LASCARIS COSTANTINO,F,,38.115375,13.349476,2017,Estate,Settembre,Mercoledì,27,Feriale,Notte,Buio,Notte,Notte,Normale,Zisa - Ingastone,Zisa,V,VIA D'OSSUNA,17210
24/09/2017,07:15:00,VIA IMERA s.n.c.,C,,38.115375,13.349476,2017,Estate,Settembre,Domenica,24,Weekend,Giorno,Luce,Mattina,Mattina,Ora di punta,Zisa - Ingastone,Zisa,V,VIA D'OSSUNA,17210
29/10/2017,16:55:00,VIA POLO MARCO intersezione con VIA LASCARIS COSTANTINO,C,,38.11684,13.347736,2017,Autunno,Ottobre,Domenica,29,Weekend,Giorno,Luce,Pomeriggio,Pomeriggio,Normale,Zisa - Ingastone,Zisa,V,VIA LASCARIS COSTANTINO,23690
29/10/2017,12:10:00,VIA LASCARIS COSTANTINO intersezione VIA IMERA,F,,38.117034,13.34885,2017,Autunno,Ottobre,Domenica,29,Weekend,Giorno,Luce,Pomeriggio,Pranzo,Normale,Zisa - Ingastone,Zisa,V,VIA LASCARIS COSTANTINO,23690
31/10/2017,10:53:00,VIA IMERA in prossimità di Colonna Rotta,C,,38.115375,13.349476,2017,Autunno,Ottobre,Martedì,31,Feriale,Giorno,Luce,Mattina,Mattina,Normale,Zisa - Ingastone,Zisa,V,VIA D'OSSUNA,17210
05/11/2017,21:00:00,VIA LASCARIS COSTANTINO intersezione con VIA IMERA,F,,38.117034,13.34885,2017,Autunno,Novembre,Domenica,5,Weekend,Notte,Buio,Sera,Sera,Normale,Zisa - Ingastone,Zisa,V,VIA LASCARIS COSTANTINO,23690
30/11/2017,09:30:00,VIA GUGLIELMO IL BUONO altezza del civico 23,F,,38.115987,13.345595,2017,Autunno,Novembre,Giovedì,30,Feriale,Giorno,Luce,Mattina,Mattina,Ora di punta,Zisa - Ingastone,Zisa,V,VIA GUGLIELMO IL BUONO,22370
02/12/2017,23:30:00,VIA TOMASI CARDINALE intersezione con VIA PELLICO SILVIO,C,,38.114893,13.344753,2017,Autunno,Dicembre,Sabato,2,Weekend,Notte,Buio,Notte,Notte,Normale,Zisa - Ingastone,Zisa,V,VIA TOMASI CARDINALE,50760
11/12/2017,08:30:00,VIA LASCARIS COSTANTINO intersezione VIA RANZANO PIETRO,F,,38.117034,13.34885,2017,Autunno,Dicembre,Lunedì,11,Feriale,Giorno,Luce,Mattina,Mattina,Ora di punta,Zisa - Ingastone,Zisa,V,VIA LASCARIS COSTANTINO,23690
11/12/2017,11:30:00,VIA D'OSSUNA intersezione VIA PASOLINI PIER PAOLO,F,,38.115291,13.349078,2017,Autunno,Dicembre,Lunedì,11,Feriale,Giorno,Luce,Mattina,Mattina,Normale,Zisa - Ingastone,Zisa,V,VIA D'OSSUNA,17210
16/12/2017,23:20:00,VIA POLO MARCO intersezione con VIA LASCARIS COSTANTINO,C,,38.11684,13.347736,2017,Autunno,Dicembre,Sabato,16,Weekend,Notte,Buio,Notte,Notte,Normale,Zisa - Ingastone,Zisa,V,VIA LASCARIS COSTANTINO,23690
19/12/2017,14:10:00,VIA ANTINORI ORAZIO altezza del civico 37,F,,38.116734,13.349118,2017,Autunno,Dicembre,Martedì,19,Feriale,Giorno,Luce,Pomeriggio,Pomeriggio,Normale,Zisa - Ingastone,Zisa,V,VIA IMERA,22640
22/12/2017,00:20:00,VIA LASCARIS COSTANTINO intersezione con VIA IMERA,C,,38.117034,13.34885,2017,Autunno,Dicembre,Venerdì,22,Feriale,Notte,Buio,Notte,Notte,Normale,Zisa - Ingastone,Zisa,V,VIA LASCARIS COSTANTINO,23690
24/12/2017,02:50:00,VIA IMERA altezza (inters.) VIA LASCARIS COSTANTINO,F,,38.115375,13.349476,2017,Autunno,Dicembre,Domenica,24,Weekend,Notte,Buio,Notte,Notte,Normale,Zisa - Ingastone,Zisa,V,VIA D'OSSUNA,17210
28/12/2017,07:15:00,VIA IMERA intersezione con VIA LASCARIS COSTANTINO,C,,38.115375,13.349476,2017,Autunno,Dicembre,Giovedì,28,Feriale,Giorno,Luce,Mattina,Mattina,Ora di punta,Zisa - Ingastone,Zisa,V,VIA D'OSSUNA,17210
04/01/2018,11:00:00,VIA EUGENIO L'EMIRO altezza del civico 22,F,1,38.114628,13.341666,2018,Inverno,Gennaio,Giovedì,4,Feriale,Giorno,Luce,Mattina,Mattina,Normale,Zisa - Ingastone,Zisa,V,VIA FALCO DI BENEVENTO,18330
21/01/2018,11:00:00,VIA ALBIMONTE GUGLIELMO altezza del civico 4,F,1,38.116514,13.346634,2018,Inverno,Gennaio,Domenica,21,Weekend,Giorno,Luce,Mattina,Mattina,Normale,Zisa - Ingastone,Zisa,V,VIA ALBIMONTE GUGLIELMO,1540
24/01/2018,19:45:00,VIA LASCARIS COSTANTINO altezza del civico 11,C,,38.117176,13.349532,2018,Inverno,Gennaio,Mercoledì,24,Feriale,Giorno,Buio,Sera,Sera,Ora di punta,Zisa - Ingastone,Zisa,V,VIA LASCARIS COSTANTINO,23690
25/01/2018,18:15:00,VIA PIAZZA MICHELE di fronte al civico 32,F,1,38.116002,13.34319,2018,Inverno,Gennaio,Giovedì,25,Feriale,Giorno,Buio,Sera,Sera,Ora di punta,Zisa - Ingastone,Zisa,V,VIA GUERRAZZI F.SCO DOMENICO,22320
28/01/2018,08:15:00,VIA IMERA intersezione con VIA LASCARIS COSTANTINO,F,2,38.117013,13.34872,2018,Inverno,Gennaio,Domenica,28,Weekend,Giorno,Luce,Mattina,Mattina,Ora di punta,Zisa - Ingastone,Zisa,V,VIA LASCARIS COSTANTINO,23690
02/02/2018,18:30:00,VIA CONTESSA GIUDITTA di fronte al civico 1/A,F,1,38.116608,13.34659,2018,Inverno,Febbraio,Venerdì,2,Feriale,Giorno,Buio,Sera,Sera,Ora di punta,Zisa - Ingastone,Zisa,V,VIA CONTESSA GIUDITTA,13650
04/02/2018,00:30:00,VIA LASCARIS COSTANTINO intersezione con VIA IMERA,F,1,38.116988,13.348709,2018,Inverno,Febbraio,Domenica,4,Weekend,Notte,Buio,Notte,Notte,Normale,Zisa - Ingastone,Zisa,V,VIA LASCARIS COSTANTINO,23690
08/02/2018,16:10:00,PIAZZA PERANNI DOMENICO intersezione con CORSO ALBERTO AMEDEO,F,1,38.115965,13.350635,2018,Inverno,Febbraio,Giovedì,8,Feriale,Giorno,Luce,Pomeriggio,Pomeriggio,Normale,Zisa - Ingastone,Zisa,V,VIA PASOLINI PIER PAOLO,58986
17/02/2018,10:55:00,P.ZZA PRINCIPE DI CAMPOREALE intersezione con VIA WHITAKER GIUSEPPE,F,1,38.119214,13.341212,2018,Inverno,Febbraio,Sabato,17,Weekend,Giorno,Luce,Mattina,Mattina,Normale,Zisa - Ingastone,Zisa,V,VIA WHITAKER GIUSEPPE,57640
27/02/2018,09:45:00,VIA PIAZZA MICHELE altezza del civico 40,C,,38.115548,13.34339,2018,Inverno,Febbraio,Martedì,27,Feriale,Giorno,Luce,Mattina,Mattina,Ora di punta,Zisa - Ingastone,Zisa,V,VIA GUERRAZZI F.SCO DOMENICO,22320
14/02/2018,22:00:00,VIA LASCARIS COSTANTINO altezza (inters.) VIA IMERA,C,,38.117025,13.348716,2018,Inverno,Febbraio,Mercoledì,14,Feriale,Notte,Buio,Notte,Notte,Normale,Zisa - Ingastone,Zisa,V,VIA LASCARIS COSTANTINO,23690
09/03/2018,20:00:00,VIA LASCARIS COSTANTINO intersezione VIA IMERA,F,2,38.116997,13.348759,2018,Inverno,Marzo,Venerdì,9,Feriale,Notte,Buio,Sera,Sera,Normale,Zisa - Ingastone,Zisa,V,VIA LASCARIS COSTANTINO,23690
16/03/2018,14:10:00,VIA CONTESSA GIUDITTA intersezione con VIA AMATO PAOLO,F,1,38.116455,13.345624,2018,Inverno,Marzo,Venerdì,16,Feriale,Giorno,Luce,Pomeriggio,Pomeriggio,Normale,Zisa - Ingastone,Zisa,V,VIA CONTESSA GIUDITTA,13650
17/03/2018,16:30:00,VIA LASCARIS COSTANTINO intersezione con VIA POLO MARCO,F,2,38.116791,13.347615,2018,Inverno,Marzo,Sabato,17,Weekend,Giorno,Luce,Pomeriggio,Pomeriggio,Normale,Zisa - Ingastone,Zisa,V,VIA LASCARIS COSTANTINO,23690
08/04/2018,03:30:00,VIA ZISA di fronte al civico 40,F,2,38.115584,13.344259,2018,Primavera,Aprile,Domenica,8,Weekend,Notte,Buio,Notte,Notte,Normale,Zisa - Ingastone,Zisa,V,VIA ZISA,58830
01/04/2018,13:00:00,LARGO ROMAGNOLI ETTORE intersezione VIA ZISA,C,,38.115634,13.34395,2018,Primavera,Aprile,Domenica,1,Weekend,Giorno,Luce,Pomeriggio,Pranzo,Normale,Zisa - Ingastone,Zisa,V,VIA ZISA,58830
29/04/2018,15:55:00,VIA IMERA intersezione con VIA D'OSSUNA,F,1,38.115336,13.349391,2018,Primavera,Aprile,Domenica,29,Weekend,Giorno,Luce,Pomeriggio,Pomeriggio,Normale,Zisa - Ingastone,Zisa,V,VIA D'OSSUNA,17210
01/05/2018,16:40:00,VIA LASCARIS COSTANTINO intersezione con VIA IMERA,F,2,38.117019,13.348761,2018,Primavera,Maggio,Martedì,1,Feriale,Giorno,Luce,Pomeriggio,Pomeriggio,Normale,Zisa - Ingastone,Zisa,V,VIA LASCARIS COSTANTINO,23690
16/04/2018,13:30:00,VIA D'OSSUNA intersezione CORSO ALBERTO AMEDEO,C,,38.115737,13.351196,2018,Primavera,Aprile,Lunedì,16,Feriale,Giorno,Luce,Pomeriggio,Pranzo,Normale,Zisa - Ingastone,Zisa,V,VIA D'OSSUNA,17210
08/05/2018,09:00:00,VIA EUGENIO L'EMIRO altezza del civico 22/g,F,1,38.114504,13.341718,2018,Primavera,Maggio,Martedì,8,Feriale,Giorno,Luce,Mattina,Mattina,Ora di punta,Zisa - Ingastone,Zisa,V,VIA FALCO DI BENEVENTO,18330
10/05/2018,14:50:00,VIA IMERA intersezione con VIA LASCARIS COSTANTINO,F,1,38.116964,13.348743,2018,Primavera,Maggio,Giovedì,10,Feriale,Giorno,Luce,Pomeriggio,Pomeriggio,Normale,Zisa - Ingastone,Zisa,V,VIA LASCARIS COSTANTINO,23690
20/05/2018,20:10:00,VIA LASCARIS COSTANTINO intersezione VIA IMERA,F,1,38.117025,13.348738,2018,Primavera,Maggio,Domenica,20,Weekend,Notte,Buio,Sera,Sera,Normale,Zisa - Ingastone,Zisa,V,VIA LASCARIS COSTANTINO,23690
